timestamp,intersection_id,phase_number,signal_state,duration_sec,control_mode
2026-04-20T04:09:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:09:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:09:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:09:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:09:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:09:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:10:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:10:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:10:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:10:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:10:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:10:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:10:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:10:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:11:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:11:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:11:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:11:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:11:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:11:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:11:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:12:01,INT-001,2,RED ON,3,fixed
2026-04-20T04:12:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:12:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:12:24,INT-001,3,RED ON,3,fixed
2026-04-20T04:12:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:12:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:12:45,INT-001,4,RED ON,3,fixed
2026-04-20T04:12:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:13:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:13:12,INT-001,1,RED ON,3,fixed
2026-04-20T04:13:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:13:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:13:37,INT-001,2,RED ON,3,fixed
2026-04-20T04:13:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:13:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:14:00,INT-001,3,RED ON,3,fixed
2026-04-20T04:14:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:14:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:14:21,INT-001,4,RED ON,3,fixed
2026-04-20T04:14:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:14:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:14:48,INT-001,1,RED ON,3,fixed
2026-04-20T04:14:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:15:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:15:13,INT-001,2,RED ON,3,fixed
2026-04-20T04:15:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:15:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:15:36,INT-001,3,RED ON,3,fixed
2026-04-20T04:15:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:15:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:15:57,INT-001,4,RED ON,3,fixed
2026-04-20T04:16:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:16:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:16:24,INT-001,1,RED ON,3,fixed
2026-04-20T04:16:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:16:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:16:49,INT-001,2,RED ON,3,fixed
2026-04-20T04:16:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:17:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:17:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:17:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:17:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:17:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:17:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:17:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:18:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:18:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:18:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:18:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:18:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:18:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:18:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:18:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:19:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:19:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:19:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:19:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:19:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:19:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:19:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:20:01,INT-001,2,RED ON,3,fixed
2026-04-20T04:20:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:20:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:20:24,INT-001,3,RED ON,3,fixed
2026-04-20T04:20:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:20:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:20:45,INT-001,4,RED ON,3,fixed
2026-04-20T04:20:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:21:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:21:12,INT-001,1,RED ON,3,fixed
2026-04-20T04:21:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:21:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:21:37,INT-001,2,RED ON,3,fixed
2026-04-20T04:21:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:21:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:22:00,INT-001,3,RED ON,3,fixed
2026-04-20T04:22:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:22:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:22:21,INT-001,4,RED ON,3,fixed
2026-04-20T04:22:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:22:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:22:48,INT-001,1,RED ON,3,fixed
2026-04-20T04:22:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:23:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:23:13,INT-001,2,RED ON,3,fixed
2026-04-20T04:23:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:23:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:23:36,INT-001,3,RED ON,3,fixed
2026-04-20T04:23:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:23:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:23:57,INT-001,4,RED ON,3,fixed
2026-04-20T04:24:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:24:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:24:24,INT-001,1,RED ON,3,fixed
2026-04-20T04:24:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:24:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:24:49,INT-001,2,RED ON,3,fixed
2026-04-20T04:24:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:25:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:25:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:25:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:25:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:25:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:25:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:25:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:26:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:26:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:26:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:26:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:26:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:26:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:26:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:26:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:27:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:27:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:27:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:27:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:27:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:27:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:27:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:28:01,INT-001,2,RED ON,3,fixed
2026-04-20T04:28:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:28:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:28:24,INT-001,3,RED ON,3,fixed
2026-04-20T04:28:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:28:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:28:45,INT-001,4,RED ON,3,fixed
2026-04-20T04:28:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:29:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:29:12,INT-001,1,RED ON,3,fixed
2026-04-20T04:29:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:29:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:29:37,INT-001,2,RED ON,3,fixed
2026-04-20T04:29:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:29:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:30:00,INT-001,3,RED ON,3,fixed
2026-04-20T04:30:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:30:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:30:21,INT-001,4,RED ON,3,fixed
2026-04-20T04:30:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:30:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:30:48,INT-001,1,RED ON,3,fixed
2026-04-20T04:30:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:31:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:31:13,INT-001,2,RED ON,3,fixed
2026-04-20T04:31:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:31:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:31:36,INT-001,3,RED ON,3,fixed
2026-04-20T04:31:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:31:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:31:57,INT-001,4,RED ON,3,fixed
2026-04-20T04:32:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:32:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:32:24,INT-001,1,RED ON,3,fixed
2026-04-20T04:32:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:32:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:32:49,INT-001,2,RED ON,3,fixed
2026-04-20T04:32:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:33:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:33:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:33:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:33:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:33:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:33:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:33:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:34:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:34:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:34:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:34:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:34:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:34:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:34:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:34:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:35:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:35:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:35:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:35:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:35:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:35:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:35:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:36:01,INT-001,2,RED ON,3,fixed
2026-04-20T04:36:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:36:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:36:24,INT-001,3,RED ON,3,fixed
2026-04-20T04:36:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:36:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:36:45,INT-001,4,RED ON,3,fixed
2026-04-20T04:36:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:37:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:37:12,INT-001,1,RED ON,3,fixed
2026-04-20T04:37:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:37:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:37:37,INT-001,2,RED ON,3,fixed
2026-04-20T04:37:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:37:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:38:00,INT-001,3,RED ON,3,fixed
2026-04-20T04:38:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:38:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:38:21,INT-001,4,RED ON,3,fixed
2026-04-20T04:38:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:38:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:38:48,INT-001,1,RED ON,3,fixed
2026-04-20T04:38:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:39:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:39:13,INT-001,2,RED ON,3,fixed
2026-04-20T04:39:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:39:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:39:36,INT-001,3,RED ON,3,fixed
2026-04-20T04:39:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:39:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:39:57,INT-001,4,RED ON,3,fixed
2026-04-20T04:40:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:40:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:40:24,INT-001,1,RED ON,3,fixed
2026-04-20T04:40:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:40:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:40:49,INT-001,2,RED ON,3,fixed
2026-04-20T04:40:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:41:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:41:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:41:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:41:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:41:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:41:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:41:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:42:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:42:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:42:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:42:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:42:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:42:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:42:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:42:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:43:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:43:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:43:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:43:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:43:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:43:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:43:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:44:01,INT-001,2,RED ON,3,fixed
2026-04-20T04:44:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:44:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:44:24,INT-001,3,RED ON,3,fixed
2026-04-20T04:44:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:44:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:44:45,INT-001,4,RED ON,3,fixed
2026-04-20T04:44:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:45:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:45:12,INT-001,1,RED ON,3,fixed
2026-04-20T04:45:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:45:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:45:37,INT-001,2,RED ON,3,fixed
2026-04-20T04:45:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:45:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:46:00,INT-001,3,RED ON,3,fixed
2026-04-20T04:46:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:46:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:46:21,INT-001,4,RED ON,3,fixed
2026-04-20T04:46:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:46:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:46:48,INT-001,1,RED ON,3,fixed
2026-04-20T04:46:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:47:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:47:13,INT-001,2,RED ON,3,fixed
2026-04-20T04:47:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:47:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:47:36,INT-001,3,RED ON,3,fixed
2026-04-20T04:47:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:47:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:47:57,INT-001,4,RED ON,3,fixed
2026-04-20T04:48:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:48:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:48:24,INT-001,1,RED ON,3,fixed
2026-04-20T04:48:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:48:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:48:49,INT-001,2,RED ON,3,fixed
2026-04-20T04:48:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:49:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:49:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:49:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:49:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:49:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:49:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:49:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:50:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:50:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:50:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:50:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:50:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:50:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:50:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:50:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:51:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:51:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:51:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:51:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:51:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:51:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:51:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:52:01,INT-001,2,RED ON,3,fixed
2026-04-20T04:52:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:52:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:52:24,INT-001,3,RED ON,3,fixed
2026-04-20T04:52:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:52:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:52:45,INT-001,4,RED ON,3,fixed
2026-04-20T04:52:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:53:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:53:12,INT-001,1,RED ON,3,fixed
2026-04-20T04:53:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:53:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:53:37,INT-001,2,RED ON,3,fixed
2026-04-20T04:53:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:53:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:54:00,INT-001,3,RED ON,3,fixed
2026-04-20T04:54:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:54:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:54:21,INT-001,4,RED ON,3,fixed
2026-04-20T04:54:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:54:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:54:48,INT-001,1,RED ON,3,fixed
2026-04-20T04:54:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:55:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:55:13,INT-001,2,RED ON,3,fixed
2026-04-20T04:55:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:55:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:55:36,INT-001,3,RED ON,3,fixed
2026-04-20T04:55:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:55:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:55:57,INT-001,4,RED ON,3,fixed
2026-04-20T04:56:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:56:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:56:24,INT-001,1,RED ON,3,fixed
2026-04-20T04:56:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:56:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:56:49,INT-001,2,RED ON,3,fixed
2026-04-20T04:56:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:57:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:57:12,INT-001,3,RED ON,3,fixed
2026-04-20T04:57:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:57:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:57:33,INT-001,4,RED ON,3,fixed
2026-04-20T04:57:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:57:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:58:00,INT-001,1,RED ON,3,fixed
2026-04-20T04:58:03,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:58:21,INT-001,2,YELLOW ON,4,fixed
2026-04-20T04:58:25,INT-001,2,RED ON,3,fixed
2026-04-20T04:58:28,INT-001,3,GREEN ON,16,fixed
2026-04-20T04:58:44,INT-001,3,YELLOW ON,4,fixed
2026-04-20T04:58:48,INT-001,3,RED ON,3,fixed
2026-04-20T04:58:51,INT-001,4,GREEN ON,14,fixed
2026-04-20T04:59:05,INT-001,4,YELLOW ON,4,fixed
2026-04-20T04:59:09,INT-001,4,RED ON,3,fixed
2026-04-20T04:59:12,INT-001,1,GREEN ON,20,fixed
2026-04-20T04:59:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T04:59:36,INT-001,1,RED ON,3,fixed
2026-04-20T04:59:39,INT-001,2,GREEN ON,18,fixed
2026-04-20T04:59:57,INT-001,2,YELLOW ON,4,fixed
2026-04-20T05:00:01,INT-001,2,RED ON,3,fixed
2026-04-20T05:00:04,INT-001,3,GREEN ON,16,fixed
2026-04-20T05:00:20,INT-001,3,YELLOW ON,4,fixed
2026-04-20T05:00:24,INT-001,3,RED ON,3,fixed
2026-04-20T05:00:27,INT-001,4,GREEN ON,14,fixed
2026-04-20T05:00:41,INT-001,4,YELLOW ON,4,fixed
2026-04-20T05:00:45,INT-001,4,RED ON,3,fixed
2026-04-20T05:00:48,INT-001,1,GREEN ON,20,fixed
2026-04-20T05:01:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T05:01:12,INT-001,1,RED ON,3,fixed
2026-04-20T05:01:15,INT-001,2,GREEN ON,18,fixed
2026-04-20T05:01:33,INT-001,2,YELLOW ON,4,fixed
2026-04-20T05:01:37,INT-001,2,RED ON,3,fixed
2026-04-20T05:01:40,INT-001,3,GREEN ON,16,fixed
2026-04-20T05:01:56,INT-001,3,YELLOW ON,4,fixed
2026-04-20T05:02:00,INT-001,3,RED ON,3,fixed
2026-04-20T05:02:03,INT-001,4,GREEN ON,14,fixed
2026-04-20T05:02:17,INT-001,4,YELLOW ON,4,fixed
2026-04-20T05:02:21,INT-001,4,RED ON,3,fixed
2026-04-20T05:02:24,INT-001,1,GREEN ON,20,fixed
2026-04-20T05:02:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T05:02:48,INT-001,1,RED ON,3,fixed
2026-04-20T05:02:51,INT-001,2,GREEN ON,18,fixed
2026-04-20T05:03:09,INT-001,2,YELLOW ON,4,fixed
2026-04-20T05:03:13,INT-001,2,RED ON,3,fixed
2026-04-20T05:03:16,INT-001,3,GREEN ON,16,fixed
2026-04-20T05:03:32,INT-001,3,YELLOW ON,4,fixed
2026-04-20T05:03:36,INT-001,3,RED ON,3,fixed
2026-04-20T05:03:39,INT-001,4,GREEN ON,14,fixed
2026-04-20T05:03:53,INT-001,4,YELLOW ON,4,fixed
2026-04-20T05:03:57,INT-001,4,RED ON,3,fixed
2026-04-20T05:04:00,INT-001,1,GREEN ON,20,fixed
2026-04-20T05:04:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T05:04:24,INT-001,1,RED ON,3,fixed
2026-04-20T05:04:27,INT-001,2,GREEN ON,18,fixed
2026-04-20T05:04:45,INT-001,2,YELLOW ON,4,fixed
2026-04-20T05:04:49,INT-001,2,RED ON,3,fixed
2026-04-20T05:04:52,INT-001,3,GREEN ON,16,fixed
2026-04-20T05:05:08,INT-001,3,YELLOW ON,4,fixed
2026-04-20T05:05:12,INT-001,3,RED ON,3,fixed
2026-04-20T05:05:15,INT-001,4,GREEN ON,14,fixed
2026-04-20T05:05:29,INT-001,4,YELLOW ON,4,fixed
2026-04-20T05:05:33,INT-001,4,RED ON,3,fixed
2026-04-20T05:05:36,INT-001,1,GREEN ON,20,fixed
2026-04-20T05:05:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T05:06:00,INT-001,1,RED ON,3,fixed
